ID,BIRTHDATE,DEATHDATE,SSN,DRIVERS,PASSPORT,PREFIX,FIRST,LAST,SUFFIX,MAIDEN,MARITAL,RACE,ETHNICITY,GENDER,BIRTHPLACE,ADDRESS
a649f6d8-643c-4cf3-ae65-4bbb3a066d5a,1985-07-30,,999-24-6428,S99964510,X6136132X,Mr.,Dwain139,Crona259,,,M,white,swedish,M,St. Paul,902 Dare Hollow Apt 29 Tenhassenship Minnesota  US
f7a4196e-b4d4-4ff9-bbe4-2d8332ee739c,2000-11-17,,999-65-1256,S99960294,,,Jerry654,Green467,,,,white,english,M,Morristown,106 Murazik Alley Suite 5 Forest Lake Minnesota 55025 US
04807211-6903-4d45-85db-399f7c11c81e,1967-12-01,,999-11-2360,S99982733,X14095893X,Mrs.,Chrissy459,Greenholt190,,Waters156,M,asian,chinese,F,St. Paul,605 Wisozk Lane Vadnais Heights Minnesota 55109 US
2a5675e6-65b8-4988-9be9-566bbefe2399,1955-07-29,,999-41-5027,S99957486,X29192325X,Mrs.,Deneen201,Beahan375,,Parker433,M,white,italian,F,New Hope,553 Wisozk Loaf Suite 63 Minneapolis Minnesota 55401 US
3b69eb30-6cbd-407b-bfea-4fa2c85d5ce2,1969-02-07,,999-60-2922,S99944055,X64569067X,Mr.,Julius90,O'Conner199,,,M,black,african,M,Richfield,808 Hegmann Ranch St. Paul Minnesota 55101 US
288b1f6d-0822-435c-89ea-0fca8600152c,1957-12-25,,999-99-9469,S99912066,X23067088X,Mr.,Zachariah133,Gutmann970,,,M,white,portuguese,M,Eagan,780 Dickinson Frontage road Suite 37 Cottage Grove Minnesota 55016 US
ea7da408-13d5-44d9-8f4e-d0bfadbaa039,2009-04-19,,999-42-4504,,,,María Elena653,Cerda549,,,,hispanic,puerto_rican,F,Waseca,1084 Hilll Annex Uticaship Minnesota  US
22006114-03b3-439d-bf6a-876be4b66e64,1970-11-14,,999-92-1292,S99912493,X84387670X,Mrs.,Suzi977,Strosin214,,Schroeder447,M,asian,asian_indian,F,Minneapolis,433 Halvorson Crossing Apt 47 Wyoming Minnesota 55013 US
0293b90a-ff95-40d8-a8ee-6913cf69e6c5,1966-06-05,,999-30-5008,S99981333,X75644760X,Mr.,Joey457,Fisher429,,,S,white,italian,M,Minneapolis,992 Huel Dale Suite 85 Sauk Rapids Minnesota 56304 US
a1157a49-4ce0-4dd8-a4b9-bbc14545b29a,1963-03-16,,999-22-9956,S99919140,X16818788X,Mrs.,Dion244,Casper496,,Gusikowski974,M,white,russian,F,Hassan Valleyship,317 Okuneva Forge Suite 95 Monticello Minnesota 55362 US
a2af63ec-b4ac-4b84-892c-57e5c0bdeb81,2003-12-31,,999-10-5519,,,,Leida589,Franecki195,,,,white,english,F,Rockville,857 Jacobi Lock Bloomington Minnesota 55420 US
36eecf7b-da7f-434e-8a75-677b8fc5d480,1996-10-27,,999-30-8517,S99958789,X48574514X,Ms.,Trisha327,Spencer878,,,,white,english,F,Mahnomen,1068 Friesen Station Suite 11 Petersburgship Minnesota  US
b2347dea-14c9-4ff6-a14f-f3b507c939d8,2017-09-23,,999-93-8839,,,,Lena684,Douglas31,,,,white,english,F,Rochester,766 Glover Lodge Apt 78 Maywoodship Minnesota  US
d4a2e0be-631a-4e4c-b239-8af31a310e8b,2015-11-09,,999-26-9329,,,,Kristal814,Blanda868,,,,white,italian,F,Eagan,316 Sauer Wynd Suite 25 Little Falls Minnesota 56345 US
ebe6083c-1963-444a-b6df-fca42c3f6ecb,1997-03-01,,999-11-5876,S99981476,X64570484X,Ms.,Billi682,Hermann103,,,,white,portuguese,F,Long Prairie,781 Turner Gardens Unit 73 Minneapolis Minnesota 55401 US
0d39b7b2-6c75-4b39-821c-8c3515a87e09,2000-12-15,,999-39-5477,S99935089,,,Trista955,Stracke611,,,,white,french_canadian,F,Anoka,684 Ankunding Annex Apt 33 Balaton Minnesota 56115 US
97f35f5e-1339-4c82-a5f6-0b0b39ac3bd4,1961-08-03,,999-46-8691,S99958078,X32699X,Mrs.,Fatima244,Dickinson688,,Bode78,M,native,american_indian,F,Oakdale,977 Jacobs Path Thunder Lakeship Minnesota  US
0d3b2d2d-b2a4-430f-978e-045277045dac,2006-05-09,,999-18-7194,,,,Belinda283,Powlowski563,,,,white,italian,F,Moorhead,1066 Osinski Plaza Apt 4 Maple Ridgeship Minnesota  US
674c1771-f1b0-4751-b9d0-4a3761009994,1992-01-09,,999-67-6850,S99986034,X71513037X,Ms.,Emily542,Hodkiewicz467,,,,asian,chinese,F,West St. Paul,990 Runolfsdottir Boulevard Suite 35 West St. Paul Minnesota 55118 US
31c003dc-0196-4afb-a3a2-3c803a0ba07c,1957-07-17,2012-05-02,999-18-9444,S99955422,X22726507X,Mr.,Davis923,Parisian75,,,M,white,french,M,Leslieship,650 Ondricka Wynd Apt 7 Minneapolis Minnesota 55401 US
3007b9ff-fb46-4061-9d4a-2ff70302cdc0,1973-05-06,,999-14-7832,S99991300,X65521400X,Mr.,Rickie717,Lesch175,,,S,white,italian,M,Eden Prairie,619 Sanford Mews Sauk Rapids Minnesota 56304 US
f85488b1-14c9-47d3-b504-4ee223f1a4bf,1985-03-22,,999-10-1726,S99931549,X58168962X,Mrs.,Bryanna1,Kutch271,,Schuppe920,M,white,irish,F,Enstromship,429 Graham Gateway Morrillship Minnesota  US
d2f99a59-13c4-4d4b-8b38-dae100531cd7,1977-03-26,,999-24-5935,S99935745,X19471009X,Mr.,Hoyt490,Harvey63,,,M,white,russian,M,Cambridge,1025 Eichmann Heights Suite 54 Duluth Minnesota 55802 US
f2420516-495b-4772-9947-f47034dbd8f0,2007-08-31,,999-70-2282,,,,Sha84,Leuschke194,,,,black,dominican,F,New Hope,493 Langworth Trafficway Apt 54 St. Louis Park Minnesota 55343 US
350bdb0b-51f9-44bc-82aa-4ca13c3d389d,2017-03-10,,999-88-8550,,,,Bess947,Hessel84,,,,black,west_indian,F,Bloomington,309 Corwin Bypass Suite 28 St. Paul Minnesota 55101 US
ac28ee57-fca1-48be-a8b7-92b661af8821,2004-12-30,,999-55-4464,,,,Galen747,Kutch271,,,,black,african,M,Winona,230 Gutmann Club Shoreview Minnesota 55117 US
2bc8a678-a162-44dd-8a82-e444c0ae6be2,1992-10-11,,999-43-1995,S99986812,X39564647X,Ms.,Dot905,Smitham825,,,,white,polish,F,Burnsville,449 Kozey Lock Minneapolis Minnesota 55401 US
d4e0eba5-8324-4436-9abb-a3be6bb206f7,2007-04-21,,999-68-1556,,,,Chi716,Aufderhar910,,,,white,polish,F,Burnsville,576 Cole Loaf Unit 61 Lexington Minnesota 55014 US
2faa71e2-773f-493f-8553-dc79cc98a077,1944-12-12,,999-40-8013,S99918066,X15144341X,Mr.,Marlon619,O'Conner199,,,M,white,irish,M,Grant,388 Bosco Village Nokay Lakeship Minnesota  US
1c726efb-ddff-4c13-82e7-60b06ea7e67b,1963-10-04,,999-67-1246,S99991427,X68193240X,Mr.,Gerardo48,Franco581,,,M,black,west_indian,M,Rochester,924 Emard Trail Unit 37 St. Paul Minnesota 55101 US
f366aefb-e320-47ec-a8db-6e77b5dce6e5,2013-02-20,,999-46-4861,,,,Brock407,Wolff180,,,,white,german,M,Clearwater,982 Stoltenberg Lock Minneapolis Minnesota 55401 US
132f8c65-777c-4054-9ab5-436dd367301b,1961-12-25,,999-78-9049,S99934647,X47150199X,Mr.,Emery884,Fritsch593,,,M,white,american,M,Cokato,430 Doyle Ferry Baldwinship Minnesota  US
7bb29651-8eef-4dff-9cf2-0e0401b0fb9d,2007-05-30,,999-71-3948,,,,Shawnda528,Little434,,,,white,french,F,New Ulm,226 Pollich Union Apt 85 Andover Minnesota 55303 US
f69dc3f4-56b7-49b3-ac56-0e039e8a6dbe,1952-03-01,,999-63-7488,S99998235,X49799896X,Mr.,Tad831,Buckridge80,,,S,white,german,M,St. Charles,766 Hagenes Byway Unit 12 Rochester Minnesota 55901 US
399d53bd-7031-40b1-a0e7-8324373652fd,1982-12-01,,999-83-5412,S99954471,X21707733X,Mr.,Homer307,Olson653,,,M,white,portuguese,M,Sauk Centre,926 O'Reilly Quay Unit 48 Minnetonka Minnesota 55305 US
556820f3-1e3b-48bb-8676-c0c31efcd75c,1990-03-25,,999-74-8652,S99968158,X15453195X,Mr.,Florencio463,Vandervort697,,,M,white,irish,M,St. Cloud,198 Gulgowski View Owatonna Minnesota 55060 US
0687111d-05e0-40aa-be59-a560b303807b,1971-11-20,,999-10-2490,S99981595,X60709735X,Mrs.,Alexia646,Weber641,,Doyle959,M,white,russian,F,New Hope,179 Rice Quay Red Wing Minnesota 55066 US
76651e5f-6eaa-4df1-b14b-e1d25a8cad85,2009-09-05,,999-40-8276,,,,King743,Gerhold939,,,,white,polish,M,Minneapolis,1056 Johns Stravenue Apt 36 Minneapolis Minnesota 55401 US
a244fe84-29f0-4384-ac3a-cc0b240bd0b1,2004-08-29,,999-98-7559,,,,Diego848,Hoeger474,,,,white,italian,M,Bandonship,986 Labadie Trailer Apt 18 Spring Lakeship Minnesota  US
6cea26e3-8e5f-455d-b822-98d1bcbf1572,1958-09-11,,999-39-9671,S99955337,X31578459X,Mrs.,Alena861,Wunsch504,,Hickle134,M,white,irish,F,Robbinsdale,728 Koepp Dam Mendota Heights Minnesota 55118 US
4ed32112-d78d-49b2-9496-d4c357944c0e,1952-11-05,,999-38-9611,S99919925,X16350437X,Mr.,Arron144,Flatley871,,,M,white,irish,M,Prior Lake,478 Kautzer Mews Apt 28 Shingobeeship Minnesota  US
02b8e6cf-26d7-4b08-b7cd-2358cb65f95d,2001-02-23,,999-24-2497,S99968970,,,Laine739,Toy286,,,,white,french,F,Luverneship,367 Aufderhar Tunnel Montgomery Minnesota 56069 US
75e0689b-e501-45ab-b00d-98ab261e90b9,1965-09-01,,999-12-1426,S99998749,X64881124X,Ms.,Wanita14,Rath779,,,S,white,english,F,Little Falls,729 Funk Gateway Unit 70 Duluth Minnesota 55802 US
527c696b-ab92-4aed-b7af-47c7f4cdba39,1967-12-01,,999-49-7819,S99928695,X3919942X,Ms.,Marica887,Braun514,,,S,white,italian,F,Lakeville,301 Lebsack Fork Suite 11 Maple Grove Minnesota 55311 US
4eba8298-462a-4522-b5f9-3ddc47437b28,1978-04-20,,999-21-9478,S99986743,X82311662X,Mrs.,Shakira391,Predovic534,,Heathcote539,M,white,polish,F,Coon Rapids,531 Shanahan Spur Apt 2 Thief River Falls Minnesota 56701 US
f4400854-6c3e-4826-8430-afde2c7c7317,1942-06-01,2012-11-05,999-87-6608,S99919895,X76373104X,Mrs.,Demetrice140,Murray856,,Cummerata161,M,white,irish,F,Paddockship,741 Mann Row Unit 71 Ramsey Minnesota 55303 US
6df8db5d-7da5-49ad-a958-77f8bc1f8dcb,1960-02-16,,999-60-1050,S99936411,X2338177X,Ms.,Elisa944,Chapa957,,,S,hispanic,central_american,F,Borgholmship,285 Kreiger Row Shorewood Minnesota 55331 US
fc03cbd8-c360-469e-98f3-b99de5ac3fcb,1985-11-04,,999-42-1650,S99918330,X10306014X,Mrs.,Ashlie138,West559,,Heller342,M,white,scottish,F,Harris,696 Bernier Park Apt 44 Orangeship Minnesota  US
26209dac-193f-4441-81df-fc4de538ee03,1974-01-23,,999-90-1295,S99971117,X1912041X,Mrs.,Nannie905,Willms744,,Pollich983,M,black,african,F,Greenwood,717 Wisozk Bay St. Louis Park Minnesota 55343 US
706ba5cf-3c7b-4e4e-826e-b3278147e15b,1953-06-27,,999-79-3693,S99967522,X73780059X,Mr.,Buddy254,Hermiston71,,,S,white,english,M,Eagle Lake,731 Stoltenberg Corner Unit 82 Deephaven Minnesota 55331 US
d8d76f9e-f61d-44c0-aea2-118743fb951b,1952-07-09,,999-24-1107,S99945704,X12085202X,Mrs.,Alina705,Heaney114,,Nader710,M,white,irish,F,Woodbury,421 Haley Passage Suite 12 Oronoco Minnesota 55960 US
a709be78-ed94-4b6e-aef6-a3dc0d5d3844,1954-02-06,,999-10-5015,S99991481,X7075482X,Mr.,Carter549,Windler79,,,M,white,english,M,Grand Rapids,873 Barrows Mall Apt 35 Austin Minnesota 55912 US
160ac891-b40f-4edf-9e21-2c224fe99247,1980-09-16,,999-22-9256,S99942162,X30074778X,Mrs.,Beatris270,Reinger292,,Hermiston71,M,white,italian,F,Woodbury,987 Brekke Trace Elk River Minnesota 55330 US
3bd77f7d-ba15-41fa-8418-a477841e7995,2013-02-02,,999-96-2638,,,,Becki838,Rowe323,,,,white,italian,F,Livoniaship,365 Krajcik Branch Otsego Minnesota 55301 US
7b54529c-91ad-473f-8797-12848bbfa573,1951-01-22,,999-59-7560,S99975504,X80215524X,Ms.,Frankie174,Hyatt152,,,S,white,american,F,Forest Lake,604 Conn Fork St. Michael Minnesota 55301 US
31cb57a7-069a-41d4-9fdb-20233984d032,1988-11-06,1989-12-24,999-22-7786,,,,Sachiko982,Brekke496,,,,white,polish,F,Andover,863 Upton Village Maple Grove Minnesota 55311 US
2400760e-c2c8-4335-ab37-53bc6ce92702,2010-05-20,,999-54-7679,,,,Berenice603,Pfannerstill264,,,,white,italian,F,Grand Rapids,1066 Baumbach Viaduct High Forestship Minnesota  US
f85ce0c2-120c-4649-9c68-968e0d787759,2016-02-12,,999-60-5383,,,,Ian270,Wolff180,,,,white,irish,M,Eagan,480 Raynor Gate Apt 8 Chaska Minnesota 55318 US
90d29d71-605c-4c3f-b401-fe6faad54970,1973-05-01,,999-85-8438,S99961718,X40626894X,Mr.,Ramon749,Crona259,,,M,white,german,M,Marshall,121 McClure Meadow Unit 92 Ramsey Minnesota 55303 US
9472c447-3625-4abb-ae62-23a1d5a522b2,1949-05-18,2009-07-01,999-76-9017,S99950523,X84769802X,Mr.,Horacio317,Bergnaum523,,,M,white,irish,M,Minneapolis,769 Fisher Avenue Deer River Minnesota 56636 US
de046e9f-140f-47a8-b37a-45e2394f5512,1978-09-24,,999-84-7542,S99997370,X18286764X,Mr.,Roderick835,Schuppe920,,,S,white,irish,M,St. Cloud,542 Langworth Quay Suite 91 Hopkins Minnesota 55305 US
d24bfb8e-dd3d-49e2-8f37-3bb3aa24e3eb,2006-05-01,,999-99-5211,,,,Chasidy481,Schuppe920,,,,white,portuguese,F,St. Louis Park,713 Jakubowski Mews Suite 10 Edina Minnesota 55343 US
a4f59678-dd6c-48d2-b839-a10e8463acd2,2012-04-25,,999-32-9577,,,,Leola603,Harris789,,,,hispanic,south_american,F,Edina,661 Jacobi Pathway Unit 30 Winthrop Minnesota 55396 US
6d6e7ae1-8853-4bd7-b2ec-b3c8528abebc,1962-06-18,,999-91-7484,S99982298,X84074704X,Mrs.,Filomena215,Homenick806,,Turner526,M,white,italian,F,Champlin,492 Jerde Ferry Lake Andrewship Minnesota  US
8dac61b5-43bb-448a-961b-4a158b6da120,1987-05-21,,999-30-1822,S99912810,X88924526X,Mrs.,Matha641,Dach178,,Frami345,M,white,irish,F,Farmington,422 Frami Pathway Maple Grove Minnesota 55311 US
3e291af7-6210-42c9-bf50-711779e558ca,1951-03-10,,999-98-6283,S99919888,X14983077X,Mr.,Columbus656,Hane680,,,M,hispanic,south_american,M,Northernship,548 Barrows Ferry Shorewood Minnesota 55331 US
ad43c560-c0e5-4e88-8159-948e66fea41f,1953-10-01,1998-04-30,999-32-2720,S99923706,X35734936X,Mr.,Fermin479,Larkin917,,,M,white,irish,M,Minneapolis,374 Lebsack Dam Ramsey Minnesota 55303 US
7de76aaa-a85e-4e45-8c93-3dbf127a4d2e,1974-10-08,1982-07-28,999-42-7409,,,,Laurel943,O'Connell601,,,,white,italian,F,Bloomington,443 Ward Port Suite 85 International Falls Minnesota 56649 US
26cd7509-095a-4e1e-ad5a-e2fdeaa52443,1962-11-10,2011-09-10,999-54-9742,S99941124,X81497979X,Mrs.,Hermina428,Muller251,,Muller251,M,white,french,F,Lake Euniceship,879 Gerhold Approach Unit 55 Deer River Minnesota 56636 US
ee192a3a-03b4-4401-a143-5aa767f9d5ff,1957-05-30,,999-22-4590,S99965646,X34201825X,Mrs.,Kellye282,Farrell962,,Heidenreich818,M,white,english,F,Minneapolis,533 Weber Viaduct Apt 4 Minneapolis Minnesota 55401 US
fb1df7c0-4a18-4c44-a220-f3db69ae7c72,1970-12-20,,999-13-1269,S99940836,X69651036X,Mr.,Everette494,Lueilwitz711,,,M,white,english,M,Brooklyn Park,1078 Kulas Throughway Suite 36 Mendota Heights Minnesota 55118 US
27f6be66-7889-42e5-a27b-4aeac727fc23,1996-08-19,,999-70-5554,S99928170,X87051661X,Mr.,Lavern240,Deckow585,,,,white,russian,M,Plymouth,239 Sporer Park Ramsey Minnesota 55303 US
457b590d-3298-4e26-acf0-3ce1165d2e2f,2014-05-13,,999-80-9220,,,,Ambrose149,Cremin516,,,,white,irish,M,St. Louis Park,1089 McClure Esplanade Unit 39 Blue Earth Minnesota 56013 US
2d46b37e-c591-409b-922d-dd4747c16479,1962-07-17,,999-84-7702,S99925529,X70647642X,Mr.,Jewell855,Raynor401,,,M,white,italian,M,Eden Prairie,210 Mohr Vale Unit 33 Otsego Minnesota 55301 US
4608694a-c51b-4bc0-a778-de8dcedfc998,1983-12-31,,999-23-4859,S99970254,X48751014X,Mrs.,Aimee901,Lindgren255,,Terry864,M,white,french,F,Arden Hills,166 Runte Landing Minneapolis Minnesota 55401 US
9c723034-43ca-4130-8388-d9f41a420154,1967-03-08,,999-70-2804,S99935925,X63615198X,Mrs.,Julie245,Nikolaus26,JD,Boyle917,M,white,italian,F,Big Lakeship,1057 Paucek Trafficway Minneapolis Minnesota 55401 US
ccee3465-fc90-4eb5-804b-1c16e4f36a38,2013-03-07,,999-10-1431,,,,Alisha974,Crist667,,,,white,french_canadian,F,Apple Valley,832 Kohler Junction Lauderdale Minnesota 55108 US
96d2cdb9-be5c-423e-ba21-a7d17082ca66,1986-10-13,,999-13-5039,S99972840,X57889123X,Mr.,Stanford577,Collins926,,,S,white,italian,M,Sabin,367 Luettgen Ferry Hibbing Minnesota 55746 US
e4691c99-b03a-4901-8929-35d9bedce0e7,2012-05-01,,999-57-4364,,,,Amber507,Hettinger594,,,,white,american,F,Sauk Rapids,389 Haley Spur Suite 29 Albertville Minnesota 55301 US
d4dcae85-1195-46c1-a103-66bd967d2589,1965-04-26,,999-74-1263,S99915210,X56609023X,Ms.,Terrie907,Raynor401,JD,,S,white,scottish,F,St. Paul,702 Christiansen Corner Suite 91 International Falls Minnesota 56649 US
8200cc7a-9220-48d6-8dbb-c032b08bf2a1,1965-02-13,,999-30-3767,S99933270,X29034517X,Mrs.,Madalene903,Tremblay80,,Kuphal363,M,black,dominican,F,Duluth,672 Kunze Lodge Apt 98 Deer River Minnesota 56636 US
b70ab615-762d-4e12-ad2e-14ce55e5bec9,2009-10-15,,999-38-7968,,,,Fausto876,Borer986,,,,white,portuguese,M,Oakdale,631 Tillman Road Maple Grove Minnesota 55311 US
662a8072-9658-4097-9d16-43e70f36a9fb,2017-08-19,,999-32-8360,,,,Shea825,McKenzie376,,,,white,french,F,Minneapolis,768 Carroll Trafficway Unit 87 Minneapolis Minnesota 55401 US
e46b90d9-f4c8-448f-9712-346c9c623dcc,1991-09-04,,999-47-2165,S99950578,X40678892X,Ms.,Grazyna952,Boehm581,,,,white,irish,F,Rosemount,311 Kuhn Crossroad North St. Paul Minnesota 55109 US
18235b0a-9e54-46ed-9f8c-e7ea6b871158,1952-05-30,2014-09-26,999-65-2501,S99914465,X43162940X,Mrs.,Cecila397,Hegmann834,,Walter473,M,white,italian,F,Mahtomedi,563 Emard Glen Hermantown Minnesota 55810 US
bb2e6b7c-dc32-42eb-8e79-efe12bcc2588,2014-11-02,,999-70-7614,,,,Ludivina884,Kertzmann286,,,,white,english,F,Apple Valley,216 Labadie Bay Unit 4 Minneapolis Minnesota 55401 US
ada7c800-4d3d-4e3c-a572-a9a33feec89a,1962-12-21,,999-16-5630,S99980386,X28708737X,Ms.,Shiloh191,Toy286,,,S,white,scottish,F,St. Cloud,472 Boyle Arcade Minneapolis Minnesota 55401 US
261650b0-1291-43d9-bfb1-bfdf17508194,1944-09-12,,999-19-9172,S99970702,X23765797X,Mr.,Dave764,Haag279,,,M,native,american_indian,M,Idealship,949 McGlynn Viaduct Suite 13 Wheaton Minnesota 56296 US
7e0d731c-90e7-4232-9c8c-114659130245,1990-05-13,,999-96-2097,S99984288,X79188581X,Mrs.,Yoko498,Mohr916,,Senger904,M,black,african,F,Virginia,750 Mohr Passage Unit 66 St. Louis Park Minnesota 55343 US
6afaa736-3b2b-41a7-a23f-028e5b3b2aaa,1964-03-18,,999-74-1004,S99966722,X57675132X,Mr.,Man114,Parisian75,,,M,white,polish,M,Park Rapids,111 Weber Stravenue Suite 92 Minnetonka Minnesota 55305 US
41af7c41-f0f9-4067-b3b1-beb78c50d515,2003-10-13,,999-34-3801,,,,Jonna572,Langworth352,,,,white,irish,F,Worthington,734 Hansen Esplanade Cohasset Minnesota 55721 US
21461852-4c99-4957-a5fa-3d44339be2b4,1995-09-23,,999-41-4298,S99912559,X5318367X,Mr.,Darius626,Hackett68,,,,white,italian,M,St. Joseph,537 Legros Spur Bloomington Minnesota 55420 US
70eda6ae-6905-45f4-8695-96229bfedf61,1985-12-09,,999-22-6394,S99940415,X28762573X,Mr.,Beau391,Dach178,,,M,white,irish,M,Bayport,966 Gaylord Passage Suite 43 New Hope Minnesota 55427 US
c3d2cbb9-190d-48e5-afac-5041ae9beb75,1967-11-21,,999-29-3689,S99992812,X54889292X,Mr.,Leland44,Reynolds644,,,M,white,german,M,St. Cloud,611 Grady Brook Unit 79 North St. Paul Minnesota 55109 US
0766c80a-0c98-479d-8016-3b159e13f238,2017-11-01,,999-49-9960,,,,Florencio463,Abernathy524,,,,white,english,M,Ten Mile Lakeship,640 West Trafficway Rochester Minnesota 55901 US
b3fa5a00-1bc5-4c2a-bf45-1b760c0e62f7,1951-08-16,,999-90-6013,S99996721,X1020097X,Mr.,Art115,DuBuque211,,,M,white,polish,M,Minneapolis,828 Lang Fork Suite 90 Hermantown Minnesota 55810 US
0a0dc12b-17ad-40f1-b448-c8a77bc9a827,1957-06-30,,999-91-3075,S99941766,X9927067X,Mr.,Walter473,Hackett68,,,S,white,irish,M,Courtlandship,986 Prosacco Byway Prior Lake Minnesota 55352 US
91e9d2c5-c77e-4d8a-821a-ac04ac755f5a,2005-01-04,,999-56-2810,,,,Rebeca548,Limón43,,,,black,west_indian,F,Richmondship,278 McClure Viaduct Suite 23 St. Paul Minnesota 55101 US
3522820b-7c82-4f61-ba0b-ded31d5c5061,2005-08-14,,999-18-7678,,,,Royal919,Collier206,,,,white,italian,M,South Haven,1059 Walter Mews Apt 76 Northfield Minnesota 55019 US
9044ad4c-57c0-4b59-a98a-0f6bf23d4ff8,1968-04-24,,999-87-3659,S99975232,X17704682X,Mrs.,Mozella148,Dach178,,Dietrich576,M,white,italian,F,North Branch,200 Lindgren Dam Unit 17 Lake Fremontship Minnesota  US
c87d7659-cb58-4e38-944b-bcb6fd7825e5,1978-04-07,,999-95-5360,S99932178,X57479296X,Mrs.,Regan713,Feeney44,,Ortiz186,M,white,german,F,St. Paul,232 Conn Plaza Hutchinson Minnesota 55350 US
bce8f23d-62c2-4a8c-acab-fc5ce535d8b2,1990-06-09,,999-88-2264,S99959782,X17421789X,Mrs.,Krysta658,Lynch190,,Beier427,M,white,italian,F,Minnetonka,139 Hane Row Minneapolis Minnesota 55401 US
2673f2bd-969f-4cd3-ad37-9a666b708ac9,2002-11-23,,999-70-2632,,,,Caitlin552,Windler79,,,,white,italian,F,Castle Rockship,314 Rippin Park Bloomington Minnesota 55420 US
99d4de75-e53c-4589-b184-6d70d283c8c1,1991-09-13,,999-56-1647,S99946915,X58871293X,Mr.,Alvaro283,Wehner319,,,,white,italian,M,Farmington,808 Marvin Promenade Buffalo Minnesota 55313 US
6e091fd8-29c2-437f-809a-7fb3180e44af,1953-11-17,,999-44-2514,S99997454,X999340X,Mrs.,Geneva168,Cruickshank494,,Emard19,M,white,english,F,Isanti,532 Hessel Avenue Unit 95 Cambridge Minnesota 55008 US
ab0651ed-9341-443c-8fb0-cc1c6338986e,2016-12-07,,999-94-1264,,,,Bradly656,Rodriguez71,,,,white,irish,M,Woodbury,240 Nicolas Manor Unit 81 Apple Valley Minnesota 55068 US
a9aae692-5ec6-4b4f-8be2-2203cf10a6d4,2014-10-14,,999-58-5751,,,,Jeanmarie510,Mayer370,,,,asian,chinese,F,Currie,606 Kub Ferry Unit 97 Zumbroship Minnesota  US
fa073336-5fcf-4b51-ae7b-93553502ac59,1998-02-14,,999-93-3910,S99965140,X47954665X,Mr.,Chi716,Fadel536,,,,white,english,M,Rochester,822 Schmitt Branch Suite 54 Forestship Minnesota  US
568ca7da-ef4a-42d5-bcda-977680e65938,2001-06-04,,999-66-8334,S99985250,,,Herbert830,Littel644,,,,white,american,M,Bangorship,854 Haag Hollow Unit 34 Chaska Minnesota 55318 US
d5a56f2c-9ff7-4d82-a6d6-26a166611b77,1938-09-23,1991-05-31,999-34-8563,S99978842,X64339700X,Mrs.,Cuc113,O'Connell601,,Balistreri607,M,white,italian,F,Columbia Heights,716 Miller Station Apt 19 Granite Falls Minnesota 56241 US
bf0d80d7-92ed-4875-9de7-b29add9e11ea,2009-06-15,,999-66-8223,,,,Santana368,O'Reilly797,,,,white,irish,F,Ashlandship,721 Farrell Camp Ham Lake Minnesota 55304 US
7f7a5846-f0a1-431a-8d79-fc5f0249d3e3,1954-04-12,,999-21-8935,S99983098,X76775410X,Ms.,Greta919,Brakus656,,,S,black,west_indian,F,Minneapolis,817 Conroy Junction Suite 10 Willmar Minnesota 56201 US
3197e666-dae8-4a05-b5c3-d62c02f5a6bb,1983-07-21,,999-88-4621,S99933853,X62619554X,Ms.,Neoma676,Von197,,,S,asian,chinese,F,Ericsonship,123 Halvorson Viaduct Suite 68 St. Paul Minnesota 55101 US
9f29c6c0-6287-4fff-bf17-8a5c3401ba08,1966-09-04,,999-98-1466,S99961984,X87728481X,Mr.,Rickey821,Schuster709,,,M,white,american,M,St. Paul,660 Nader Well Marshall Minnesota 56258 US
a3375da5-c551-4a2c-9889-e8005e28fe5f,1964-01-26,,999-97-4854,S99928258,X13977120X,Mrs.,Earnestine14,Mitchell808,,Rath779,M,white,irish,F,Burnsville,980 Windler Alley Faribault Minnesota 55021 US
8c060bca-b95a-47d3-95fb-212ba33e9086,2001-09-17,,999-43-9333,S99918121,,,Jesenia223,Boyer713,,,,white,irish,F,La Grandship,673 Johns Ranch St. Peter Minnesota 56082 US
a7b015bd-09e2-4a34-b18d-b9f33daa4029,1963-04-04,1995-12-21,999-63-4943,S99914789,X56916416X,Mrs.,Katrice671,Prosacco716,,Toy286,M,white,american,F,Minneapolis,244 Lubowitz Loaf Unit 87 Corcoran Minnesota 55311 US
3cfeb095-df63-4c9f-a2d8-e4233929131e,1994-03-29,,999-76-9770,S99958644,X11989650X,Mr.,Merrill415,Wiza601,,,,white,irish,M,Shorewood,1064 Runolfsdottir Quay Buffalo Minnesota 55313 US
0cce5773-6555-4d5d-acad-b93f6d0b9406,2008-09-22,,999-72-4515,,,,Modesto621,Effertz744,,,,white,polish,M,Lindstrom,803 Bartoletti Trace Apt 62 St. Michael Minnesota 55301 US
0592e863-1fe8-4d1d-980b-434217eccc4a,1962-10-08,,999-80-5420,S99977771,X34430657X,Mr.,Alec433,Murphy561,,,S,white,french,M,Shafership,1007 Sauer Club Unit 66 Granite Falls Minnesota 56241 US
52337d4e-4ff5-43e0-bbe6-2f32965074a7,1965-12-14,,999-58-7665,S99938886,X30387402X,Mrs.,Sarita454,Heidenreich818,,Nienow652,M,asian,asian_indian,F,Minneapolis,471 Douglas Approach Unit 3 St. Paul Minnesota 55101 US
